ncessch,ncesag,county,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,leaid,st_schid,lea_name,lea_cwiftest,sch_name,p_american_indian_alaska_native,p_asian,p_native_hawaiian_pacific_islander,p_black_african_american,p_hispanic_latino,p_white,p_multiracial,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,sch_percent_level_4,sch_percent_level_3,sch_percent_level_2,sch_percent_level_1,under_25,under_50,under_75,under_100,under_200,over_200,percent_less_than_9th_grade,percent_high_school_graduate_or_higher,percent_bachelors_degree_or_higher,percent_associates_degree,percent_graduate_or_professional_degree,percent_bachelors_degree,percent_high_school_graduate,percent_9th_to_12th_grade_no_diploma,percent_some_college,median_income,median_rent
410000301061,4100003,Polk County,97344,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,129,83,8,11.73,195,4100003,1005,Falls City School District,0.827,Falls City Elementary School,0.01739,0,0,0,0.03478,0.86957,0.07826,0.6434108527131783,0.06201550387596899,5,4.8,28.6,19,47.6,3.4,20.5,29.5,46.6,0.28735632183908044,0.3103448275862069,0.16091954022988506,0.12643678160919541,0.11494252873563218,0,3.7,85,17.4,7.1,5.3,7.8,33.8,14.8,22.6,26256,870
410000301061,4100003,Polk County,97344,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,129,83,8,11.73,195,4100003,1005,Falls City School District,0.827,Falls City Elementary School,0.01739,0,0,0,0.03478,0.86957,0.07826,0.6434108527131783,0.06201550387596899,6,6.3,6.3,43.8,43.8,3.4,20.5,29.5,46.6,0.28735632183908044,0.3103448275862069,0.16091954022988506,0.12643678160919541,0.11494252873563218,0,3.7,85,17.4,7.1,5.3,7.8,33.8,14.8,22.6,26256,870
410000301061,4100003,Polk County,97344,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,129,83,8,11.73,195,4100003,1005,Falls City School District,0.827,Falls City Elementary School,0.01739,0,0,0,0.03478,0.86957,0.07826,0.6434108527131783,0.06201550387596899,7,7.7,7.7,46.2,38.5,3.4,20.5,29.5,46.6,0.28735632183908044,0.3103448275862069,0.16091954022988506,0.12643678160919541,0.11494252873563218,0,3.7,85,17.4,7.1,5.3,7.8,33.8,14.8,22.6,26256,870
410000301061,4100003,Polk County,97344,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,129,83,8,11.73,195,4100003,1005,Falls City School District,0.827,Falls City Elementary School,0.01739,0,0,0,0.03478,0.86957,0.07826,0.6434108527131783,0.06201550387596899,8,0,43.8,12.5,43.8,3.4,20.5,29.5,46.6,0.28735632183908044,0.3103448275862069,0.16091954022988506,0.12643678160919541,0.11494252873563218,0,3.7,85,17.4,7.1,5.3,7.8,33.8,14.8,22.6,26256,870
410000301062,4100003,Polk County,97344,42-Rural: Distant,6-Not eligible for either TAS or SWP,80,35,8,10,197,4100003,1006,Falls City School District,0.827,Falls City High School,0.02667,0,0.01333,0,0.02667,0.86667,0.06667,0.4375,0.1,NA,NA,NA,NA,NA,15.8,42.1,26.3,15.8,0.28735632183908044,0.3103448275862069,0.16091954022988506,0.12643678160919541,0.11494252873563218,0,3.7,85,17.4,7.1,5.3,7.8,33.8,14.8,22.6,26256,870
410474000690,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,166,79,22,18.24,511,4104740,1339,Eugene School District,0.879,Family School,0.00654,0,0,0,0.0915,0.81046,0.0915,0.4759036144578313,0.13253012048192772,3,42.9,19,28.6,9.5,36.8,23.5,22.1,17.6,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474000690,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,166,79,22,18.24,511,4104740,1339,Eugene School District,0.879,Family School,0.00654,0,0,0,0.0915,0.81046,0.0915,0.4759036144578313,0.13253012048192772,4,38.5,15.4,19.2,26.9,36.8,23.5,22.1,17.6,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474000690,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,166,79,22,18.24,511,4104740,1339,Eugene School District,0.879,Family School,0.00654,0,0,0,0.0915,0.81046,0.0915,0.4759036144578313,0.13253012048192772,5,28.6,38.1,19,14.3,36.8,23.5,22.1,17.6,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410002301242,4100023,Washington County,97123,41-Rural: Fringe,6-Not eligible for either TAS or SWP,311,77,15,25.31,302,4100023,1189,Hillsboro School District,1.053,Farmington View Elementary School,0.00323,0.01935,0,0.0129,0.25484,0.64839,0.06129,0.24758842443729903,0.04823151125401929,3,25.5,40,18.2,16.4,33,32.4,19.3,15.3,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301242,4100023,Washington County,97123,41-Rural: Fringe,6-Not eligible for either TAS or SWP,311,77,15,25.31,302,4100023,1189,Hillsboro School District,1.053,Farmington View Elementary School,0.00323,0.01935,0,0.0129,0.25484,0.64839,0.06129,0.24758842443729903,0.04823151125401929,4,45.2,16.7,14.3,23.8,33,32.4,19.3,15.3,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301242,4100023,Washington County,97123,41-Rural: Fringe,6-Not eligible for either TAS or SWP,311,77,15,25.31,302,4100023,1189,Hillsboro School District,1.053,Farmington View Elementary School,0.00323,0.01935,0,0.0129,0.25484,0.64839,0.06129,0.24758842443729903,0.04823151125401929,5,27.3,34.1,25,13.6,33,32.4,19.3,15.3,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301242,4100023,Washington County,97123,41-Rural: Fringe,6-Not eligible for either TAS or SWP,311,77,15,25.31,302,4100023,1189,Hillsboro School District,1.053,Farmington View Elementary School,0.00323,0.01935,0,0.0129,0.25484,0.64839,0.06129,0.24758842443729903,0.04823151125401929,6,37.1,37.1,20,5.7,33,32.4,19.3,15.3,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
411004000890,4110040,Multnomah County,97211,11-City: Large,5-Eligible for Title I SWP provides SWP program,678,466,80,17.53,359,4110040,847,Portland School District,0.999,Faubion Elementary School,0.01997,0.0214,0.01141,0.28531,0.28673,0.2525,0.12268,0.6873156342182891,0.11799410029498525,3,9,11.9,20.9,58.2,7.8,19,20.3,52.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000890,4110040,Multnomah County,97211,11-City: Large,5-Eligible for Title I SWP provides SWP program,678,466,80,17.53,359,4110040,847,Portland School District,0.999,Faubion Elementary School,0.01997,0.0214,0.01141,0.28531,0.28673,0.2525,0.12268,0.6873156342182891,0.11799410029498525,4,8.7,19.6,6.5,65.2,7.8,19,20.3,52.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000890,4110040,Multnomah County,97211,11-City: Large,5-Eligible for Title I SWP provides SWP program,678,466,80,17.53,359,4110040,847,Portland School District,0.999,Faubion Elementary School,0.01997,0.0214,0.01141,0.28531,0.28673,0.2525,0.12268,0.6873156342182891,0.11799410029498525,5,10.9,17.4,26.1,45.7,7.8,19,20.3,52.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000890,4110040,Multnomah County,97211,11-City: Large,5-Eligible for Title I SWP provides SWP program,678,466,80,17.53,359,4110040,847,Portland School District,0.999,Faubion Elementary School,0.01997,0.0214,0.01141,0.28531,0.28673,0.2525,0.12268,0.6873156342182891,0.11799410029498525,6,12.8,29.8,27.7,29.8,7.8,19,20.3,52.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000890,4110040,Multnomah County,97211,11-City: Large,5-Eligible for Title I SWP provides SWP program,678,466,80,17.53,359,4110040,847,Portland School District,0.999,Faubion Elementary School,0.01997,0.0214,0.01141,0.28531,0.28673,0.2525,0.12268,0.6873156342182891,0.11799410029498525,7,0,23.5,13.7,62.7,7.8,19,20.3,52.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000890,4110040,Multnomah County,97211,11-City: Large,5-Eligible for Title I SWP provides SWP program,678,466,80,17.53,359,4110040,847,Portland School District,0.999,Faubion Elementary School,0.01997,0.0214,0.01141,0.28531,0.28673,0.2525,0.12268,0.6873156342182891,0.11799410029498525,8,6.1,14.3,26.5,53.1,7.8,19,20.3,52.9,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411122001285,4111220,Yamhill County,97378,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,474,316,46,15.57,173,4111220,1235,Sheridan School District,0.963,Faulconer-Chapman School,0.05782,0.00428,0.00214,0.00214,0.15418,0.67238,0.10707,0.6666666666666666,0.0970464135021097,3,13.7,11.8,29.4,45.1,6.6,19.5,26.9,47,0.23953098827470687,0.2814070351758794,0.18425460636515914,0.1323283082077052,0.1423785594639866,0.020100502512562814,1.3,90.4,11.6,10.6,3.6,8.7,38.5,9.2,27.3,27000,963
411122001285,4111220,Yamhill County,97378,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,474,316,46,15.57,173,4111220,1235,Sheridan School District,0.963,Faulconer-Chapman School,0.05782,0.00428,0.00214,0.00214,0.15418,0.67238,0.10707,0.6666666666666666,0.0970464135021097,4,5.5,16.4,20,58.2,6.6,19.5,26.9,47,0.23953098827470687,0.2814070351758794,0.18425460636515914,0.1323283082077052,0.1423785594639866,0.020100502512562814,1.3,90.4,11.6,10.6,3.6,8.7,38.5,9.2,27.3,27000,963
411122001285,4111220,Yamhill County,97378,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,474,316,46,15.57,173,4111220,1235,Sheridan School District,0.963,Faulconer-Chapman School,0.05782,0.00428,0.00214,0.00214,0.15418,0.67238,0.10707,0.6666666666666666,0.0970464135021097,5,5.9,29.4,27.5,37.3,6.6,19.5,26.9,47,0.23953098827470687,0.2814070351758794,0.18425460636515914,0.1323283082077052,0.1423785594639866,0.020100502512562814,1.3,90.4,11.6,10.6,3.6,8.7,38.5,9.2,27.3,27000,963
411122001285,4111220,Yamhill County,97378,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,474,316,46,15.57,173,4111220,1235,Sheridan School District,0.963,Faulconer-Chapman School,0.05782,0.00428,0.00214,0.00214,0.15418,0.67238,0.10707,0.6666666666666666,0.0970464135021097,6,5.7,20.8,28.3,45.3,6.6,19.5,26.9,47,0.23953098827470687,0.2814070351758794,0.18425460636515914,0.1323283082077052,0.1423785594639866,0.020100502512562814,1.3,90.4,11.6,10.6,3.6,8.7,38.5,9.2,27.3,27000,963
411122001285,4111220,Yamhill County,97378,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,474,316,46,15.57,173,4111220,1235,Sheridan School District,0.963,Faulconer-Chapman School,0.05782,0.00428,0.00214,0.00214,0.15418,0.67238,0.10707,0.6666666666666666,0.0970464135021097,7,10.3,22.4,27.6,39.7,6.6,19.5,26.9,47,0.23953098827470687,0.2814070351758794,0.18425460636515914,0.1323283082077052,0.1423785594639866,0.020100502512562814,1.3,90.4,11.6,10.6,3.6,8.7,38.5,9.2,27.3,27000,963
411122001285,4111220,Yamhill County,97378,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,474,316,46,15.57,173,4111220,1235,Sheridan School District,0.963,Faulconer-Chapman School,0.05782,0.00428,0.00214,0.00214,0.15418,0.67238,0.10707,0.6666666666666666,0.0970464135021097,8,0,16.7,28.8,54.5,6.6,19.5,26.9,47,0.23953098827470687,0.2814070351758794,0.18425460636515914,0.1323283082077052,0.1423785594639866,0.020100502512562814,1.3,90.4,11.6,10.6,3.6,8.7,38.5,9.2,27.3,27000,963
410702000495,4107020,Klamath County,97603,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,524,293,38,19.7,182,4107020,470,Klamath County School District,0.85,Ferguson Elementary School,0.04486,0.00561,0.00374,0.01121,0.19065,0.64673,0.0972,0.5591603053435115,0.07251908396946564,3,25.8,33.9,19.4,21,23.6,37.4,18.1,20.9,0.3230769230769231,0.30256410256410254,0.16923076923076924,0.08717948717948718,0.11794871794871795,0,3.6,89,19.5,11.4,6.9,14.2,33.8,6.3,26.8,23091,740
410702000495,4107020,Klamath County,97603,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,524,293,38,19.7,182,4107020,470,Klamath County School District,0.85,Ferguson Elementary School,0.04486,0.00561,0.00374,0.01121,0.19065,0.64673,0.0972,0.5591603053435115,0.07251908396946564,4,27.4,31.5,17.8,23.3,23.6,37.4,18.1,20.9,0.3230769230769231,0.30256410256410254,0.16923076923076924,0.08717948717948718,0.11794871794871795,0,3.6,89,19.5,11.4,6.9,14.2,33.8,6.3,26.8,23091,740
410702000495,4107020,Klamath County,97603,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,524,293,38,19.7,182,4107020,470,Klamath County School District,0.85,Ferguson Elementary School,0.04486,0.00561,0.00374,0.01121,0.19065,0.64673,0.0972,0.5591603053435115,0.07251908396946564,5,22.8,36.8,12.3,28.1,23.6,37.4,18.1,20.9,0.3230769230769231,0.30256410256410254,0.16923076923076924,0.08717948717948718,0.11794871794871795,0,3.6,89,19.5,11.4,6.9,14.2,33.8,6.3,26.8,23091,740
410702000495,4107020,Klamath County,97603,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,524,293,38,19.7,182,4107020,470,Klamath County School District,0.85,Ferguson Elementary School,0.04486,0.00561,0.00374,0.01121,0.19065,0.64673,0.0972,0.5591603053435115,0.07251908396946564,6,17.7,48.4,22.6,11.3,23.6,37.4,18.1,20.9,0.3230769230769231,0.30256410256410254,0.16923076923076924,0.08717948717948718,0.11794871794871795,0,3.6,89,19.5,11.4,6.9,14.2,33.8,6.3,26.8,23091,740
410516001578,4105160,Washington County,97116,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,256,194,6,16,236,4105160,3986,Forest Grove School District,1.053,Fern Hill Elementary School,0,0.01674,0.00418,0.00837,0.69038,0.24268,0.03766,0.7578125,0.0234375,3,8.1,24.3,23,44.6,8.4,22.1,29.2,40.3,0.1762545899632803,0.24071807425540595,0.16360669114647083,0.13667890656874745,0.22929416564667482,0.05344757241942064,6.3,86.4,25.3,6.5,8.1,13.3,31.5,7.1,25.9,34401,1183
410516001578,4105160,Washington County,97116,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,256,194,6,16,236,4105160,3986,Forest Grove School District,1.053,Fern Hill Elementary School,0,0.01674,0.00418,0.00837,0.69038,0.24268,0.03766,0.7578125,0.0234375,4,8.8,20,35,36.3,8.4,22.1,29.2,40.3,0.1762545899632803,0.24071807425540595,0.16360669114647083,0.13667890656874745,0.22929416564667482,0.05344757241942064,6.3,86.4,25.3,6.5,8.1,13.3,31.5,7.1,25.9,34401,1183
410495000600,4104950,Lane County,97437,41-Rural: Fringe,6-Not eligible for either TAS or SWP,367,132,42,22.94,249,4104950,564,Fern Ridge School District,0.88,Fern Ridge Middle School,0.016,0,0.00267,0.01333,0.06133,0.87467,0.032,0.35967302452316074,0.11444141689373297,6,8.3,28.1,35.5,28.1,10.6,33.3,32.1,23.9,0.21739130434782608,0.1782608695652174,0.20434782608695654,0.15217391304347827,0.21304347826086956,0.034782608695652174,0.6,95.6,23.9,12.6,8.7,14.6,24.8,9,31.4,23662,921
410495000600,4104950,Lane County,97437,41-Rural: Fringe,6-Not eligible for either TAS or SWP,367,132,42,22.94,249,4104950,564,Fern Ridge School District,0.88,Fern Ridge Middle School,0.016,0,0.00267,0.01333,0.06133,0.87467,0.032,0.35967302452316074,0.11444141689373297,7,16,38.7,26.4,18.9,10.6,33.3,32.1,23.9,0.21739130434782608,0.1782608695652174,0.20434782608695654,0.15217391304347827,0.21304347826086956,0.034782608695652174,0.6,95.6,23.9,12.6,8.7,14.6,24.8,9,31.4,23662,921
410495000600,4104950,Lane County,97437,41-Rural: Fringe,6-Not eligible for either TAS or SWP,367,132,42,22.94,249,4104950,564,Fern Ridge School District,0.88,Fern Ridge Middle School,0.016,0,0.00267,0.01333,0.06133,0.87467,0.032,0.35967302452316074,0.11444141689373297,8,7.8,34,34,24.3,10.6,33.3,32.1,23.9,0.21739130434782608,0.1782608695652174,0.20434782608695654,0.15217391304347827,0.21304347826086956,0.034782608695652174,0.6,95.6,23.9,12.6,8.7,14.6,24.8,9,31.4,23662,921
410502001383,4105020,Harney County,97710,43-Rural: Remote,6-Not eligible for either TAS or SWP,17,NA,NA,8.5,237,4105020,357,South Harney School District,0.81,Fields Elementary School,0,0,0,0,0.13333,0.86667,0,NA,NA,3,NA,NA,NA,NA,37.5,50,0,12.5,NA,NA,NA,NA,NA,NA,0,96.4,17.3,18.2,2.7,4.5,32.8,12.7,25.4,21966,586
410502001383,4105020,Harney County,97710,43-Rural: Remote,6-Not eligible for either TAS or SWP,17,NA,NA,8.5,237,4105020,357,South Harney School District,0.81,Fields Elementary School,0,0,0,0,0.13333,0.86667,0,NA,NA,4,NA,NA,NA,NA,37.5,50,0,12.5,NA,NA,NA,NA,NA,NA,0,96.4,17.3,18.2,2.7,4.5,32.8,12.7,25.4,21966,586
410502001383,4105020,Harney County,97710,43-Rural: Remote,6-Not eligible for either TAS or SWP,17,NA,NA,8.5,237,4105020,357,South Harney School District,0.81,Fields Elementary School,0,0,0,0,0.13333,0.86667,0,NA,NA,5,NA,NA,NA,NA,37.5,50,0,12.5,NA,NA,NA,NA,NA,NA,0,96.4,17.3,18.2,2.7,4.5,32.8,12.7,25.4,21966,586
410502001383,4105020,Harney County,97710,43-Rural: Remote,6-Not eligible for either TAS or SWP,17,NA,NA,8.5,237,4105020,357,South Harney School District,0.81,Fields Elementary School,0,0,0,0,0.13333,0.86667,0,NA,NA,6,NA,NA,NA,NA,37.5,50,0,12.5,NA,NA,NA,NA,NA,NA,0,96.4,17.3,18.2,2.7,4.5,32.8,12.7,25.4,21966,586
410502001383,4105020,Harney County,97710,43-Rural: Remote,6-Not eligible for either TAS or SWP,17,NA,NA,8.5,237,4105020,357,South Harney School District,0.81,Fields Elementary School,0,0,0,0,0.13333,0.86667,0,NA,NA,7,NA,NA,NA,NA,37.5,50,0,12.5,NA,NA,NA,NA,NA,NA,0,96.4,17.3,18.2,2.7,4.5,32.8,12.7,25.4,21966,586
410502001383,4105020,Harney County,97710,43-Rural: Remote,6-Not eligible for either TAS or SWP,17,NA,NA,8.5,237,4105020,357,South Harney School District,0.81,Fields Elementary School,0,0,0,0,0.13333,0.86667,0,NA,NA,8,NA,NA,NA,NA,37.5,50,0,12.5,NA,NA,NA,NA,NA,NA,0,96.4,17.3,18.2,2.7,4.5,32.8,12.7,25.4,21966,586
410192001262,4101920,Washington County,97229,21-Suburb: Large,6-Not eligible for either TAS or SWP,685,25,13,20.02,800,4101920,1370,Beaverton School District,1.051,Findley Elementary,0.00313,0.58594,0.00156,0.01094,0.04844,0.28594,0.06406,0.0364963503649635,0.01897810218978102,3,74.4,15.5,5.4,4.7,77.7,14.4,4.3,3.6,0.08425231583590649,0.10307307748860461,0.08689898544331716,0.08528157623878842,0.3043670048522276,0.3361270401411557,1.9,96.7,65,6.9,31.5,35.1,9.2,1.9,18.9,34401,1183
410192001262,4101920,Washington County,97229,21-Suburb: Large,6-Not eligible for either TAS or SWP,685,25,13,20.02,800,4101920,1370,Beaverton School District,1.051,Findley Elementary,0.00313,0.58594,0.00156,0.01094,0.04844,0.28594,0.06406,0.0364963503649635,0.01897810218978102,4,83.2,9.8,3.5,3.5,77.7,14.4,4.3,3.6,0.08425231583590649,0.10307307748860461,0.08689898544331716,0.08528157623878842,0.3043670048522276,0.3361270401411557,1.9,96.7,65,6.9,31.5,35.1,9.2,1.9,18.9,34401,1183
410192001262,4101920,Washington County,97229,21-Suburb: Large,6-Not eligible for either TAS or SWP,685,25,13,20.02,800,4101920,1370,Beaverton School District,1.051,Findley Elementary,0.00313,0.58594,0.00156,0.01094,0.04844,0.28594,0.06406,0.0364963503649635,0.01897810218978102,5,75.2,17.9,4.1,2.8,77.7,14.4,4.3,3.6,0.08425231583590649,0.10307307748860461,0.08689898544331716,0.08528157623878842,0.3043670048522276,0.3361270401411557,1.9,96.7,65,6.9,31.5,35.1,9.2,1.9,18.9,34401,1183
411071000289,4110710,Douglas County,97470,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,324,209,19,20.28,227,4110710,270,Roseburg School District,0.884,Fir Grove Elementary School,0.01347,0.0101,0.0101,0.00337,0.16835,0.72054,0.07407,0.6450617283950617,0.05864197530864197,3,24.4,33.3,28.9,13.3,15.8,24.2,25,35,0.22670431625655507,0.23275514320290439,0.1782977006857604,0.1327148043565954,0.1799112545381202,0.04961678096006454,2.8,89.6,18.5,10,7.4,9.3,32.8,7.8,33.6,22712,772
411071000289,4110710,Douglas County,97470,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,324,209,19,20.28,227,4110710,270,Roseburg School District,0.884,Fir Grove Elementary School,0.01347,0.0101,0.0101,0.00337,0.16835,0.72054,0.07407,0.6450617283950617,0.05864197530864197,4,NA,NA,NA,NA,15.8,24.2,25,35,0.22670431625655507,0.23275514320290439,0.1782977006857604,0.1327148043565954,0.1799112545381202,0.04961678096006454,2.8,89.6,18.5,10,7.4,9.3,32.8,7.8,33.6,22712,772
